activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007013301,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,2,2,2,1,2,75000.0,89.0,8.25,-0.01,2,,,,,,360,,,2,2,2,2,145000.0,1,1,3,5,1,,64.0,30%-<36%,2,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,1,1,2,2,2,45-54,45-54,No,No,1,1,6,,,,,10,,,,4851,13.67,88700,98,1262,1847,64
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007014302,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,0,2,1,2,2,2,2,2,25000.0,80.0,7.25,0.78,2,658.0,,0.0,,20.0,180,,,2,2,2,2,255000.0,1,1,3,5,1,,72.0,36,2,10,2,,,,,5,,,,,2,4,2,27.0,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,,1,1,6,,,,,10,,,,10881,38.55,88700,128,660,799,51
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007012201,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,2,2,2,2,2,35000.0,117.0,,,3,,,,,,180,,,2,2,2,2,135000.0,1,1,3,5,1,,101.0,40,2,2,2,,,,,2,,,,,3,3,5,,,,,5,,,,,3,3,1,2,3,3,45-54,45-54,No,No,1,1,6,,,,,4,,,,2492,8.19,88700,117,718,977,66
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007013303,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,1,0,2,1,32,1,2,1,2,155000.0,76.0,8.25,-0.01,2,,,,,,360,,,2,2,2,2,205000.0,1,1,3,5,1,,85.0,39,2,10,3,,,,,5,,,,,3,4,6,,,,,8,,,,,3,4,1,5,3,4,35-44,9999,No,,1,1,6,,,,,10,,,,2570,12.3,88700,111,998,1202,56
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007013700,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,2,2,2,2,2,55000.0,83.0,6.75,0.31,2,658.0,,0.0,,,120,,,2,2,2,2,135000.0,1,1,3,5,1,,49.0,42,2,10,2,,,,,5,,,,,3,4,5,,,,,8,,,,,3,4,2,5,3,4,55-64,9999,Yes,,1,1,6,,,,,10,,,,3252,24.32,88700,74,774,1475,78
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007014200,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,3,0,2,1,2,2,2,1,2,35000.0,,,,3,,,,,,360,,,2,2,2,2,,1,1,3,5,2,,38.0,>60%,2,10,2,,,,,5,,,,,2,4,2,23.0,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,,1,1,6,,,,,1,3.0,,,3618,17.97,88700,139,710,1123,44
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007013304,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,32,2,2,1,2,115000.0,96.0,8.25,-0.01,2,,,,,,360,,,2,2,2,2,245000.0,1,1,3,5,1,,175.0,20%-<30%,2,10,2,,,,,5,,,,,3,4,5,,,,,8,,,,,3,4,1,5,3,4,25-34,9999,No,,1,1,6,,,,,10,,,,5951,12.6,88700,162,1968,2469,41
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007010200,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,2,2,2,1,2,105000.0,86.0,8.25,-0.01,2,,,,,,360,,,2,2,2,2,255000.0,1,1,3,5,1,,146.0,38,2,10,2,,,,,5,,,,,3,4,5,,,,,8,,,,,3,4,1,5,3,4,35-44,9999,No,,1,1,6,,,,,10,,,,5168,7.59,88700,97,1990,2270,54
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007000600,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Joint,3,0,2,1,2,2,2,1,2,55000.0,,,,3,,,,,,360,,,2,2,2,2,,1,1,3,5,2,,112.0,>60%,2,2,2,,,,,2,,,,,2,1,3,,,,,3,,,,,2,1,1,2,1,1,35-44,35-44,No,No,1,1,6,,,,,1,,,,2252,40.54,88700,72,299,688,74
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007014400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,2,1,1,1,2,2,2,105000.0,46.0,6.75,0.188,2,3780.0,,219.0,,,180,,,2,2,2,2,235000.0,1,1,3,5,1,,108.0,<20%,3,10,2,,,,,5,,,,,3,4,5,,,,,8,,,,,3,4,1,5,3,4,25-34,9999,No,,1,1,1,,,,,10,,,,4744,15.37,88700,119,1759,2292,63
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007010200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,0,2,1,32,1,2,1,2,75000.0,46.0,8.25,0.0,2,,,,,,360,,,2,2,2,2,155000.0,1,1,3,5,1,,47.0,43,2,10,1,,,,,5,,,,,3,4,5,,,,,8,,,,,3,4,1,5,3,4,35-44,9999,No,,1,1,6,,,,,10,,,,5168,7.59,88700,97,1990,2270,54
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007014500,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,2,2,2,2,2,35000.0,80.0,7.25,0.78,2,658.0,,0.0,,,180,,,2,2,2,2,255000.0,1,1,3,5,1,,179.0,20%-<30%,2,2,2,,,,,2,,,,,1,1,5,,,,,5,,,,,1,1,1,2,1,1,35-44,25-34,No,No,1,1,6,,,,,10,,,,3155,11.25,88700,114,1196,1490,62
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007012702,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,32,1,2,1,2,105000.0,,,,3,,,,,,360,,,2,2,2,2,,1,1,3,5,1,,32.0,50%-60%,2,10,2,,,,,5,,,,,1,4,5,,,,,8,,,,,1,4,1,5,1,4,55-64,9999,Yes,,1,1,6,,,,,3,1.0,,,4617,10.09,88700,137,1566,1929,56
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007013000,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,1,2,1,1,1,2,2,2,95000.0,80.0,7.5,0.502,2,3830.0,,1419.0,,,360,,,2,2,2,2,125000.0,1,1,3,5,1,,54.0,49,2,10,3,,,,,5,,,,,3,4,6,,,,,8,,,,,3,4,3,5,3,4,<25,9999,No,,1,1,1,,,,,10,,,,4218,13.8,88700,156,1499,1804,62
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007012300,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,2,2,2,2,2,45000.0,,,,3,,,,,,180,,,2,2,2,2,,1,1,3,5,1,,43.0,>60%,2,10,2,,,,,5,,,,,3,4,5,,,,,8,,,,,3,4,1,5,3,4,35-44,9999,No,,1,1,6,,,,,1,,,,4868,9.08,88700,107,1572,2388,46
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007014301,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,2,2,2,1,2,105000.0,35.0,8.25,0.0,2,,,,,,360,,,2,2,2,2,345000.0,1,1,3,5,1,,324.0,20%-<30%,2,2,2,,,,,2,,,,,1,1,5,,,,,5,,,,,1,1,2,1,1,1,55-64,55-64,No,No,1,1,6,,,,,10,,,,5382,34.5,88700,134,1373,1749,48
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007001600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,1,1,2,2,2,185000.0,95.0,7.5,0.685,2,4806.0,,1347.0,,,360,,,2,2,2,2,195000.0,1,1,3,5,1,,110.0,30%-<36%,3,2,2,,,,,2,,,,,3,3,5,,,,,5,,,,,3,3,1,2,3,3,25-34,25-34,No,No,1,1,1,,,,,10,,,,2277,19.32,88700,138,776,1027,65
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007014200,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,2,2,2,1,2,25000.0,100.0,8.25,-0.03,2,,,,,,360,,,2,2,2,2,305000.0,1,1,3,5,1,,252.0,30%-<36%,2,2,2,,,,,3,,,,,3,3,5,,,,,6,,,,,3,3,1,2,3,3,45-54,45-54,No,No,1,1,6,,,,,10,,,,3618,17.97,88700,139,710,1123,44
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007014600,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,1,0,2,1,2,2,2,2,2,55000.0,71.0,7.25,0.57,2,658.0,,0.0,,,180,,,2,2,2,2,325000.0,1,1,3,5,1,,162.0,20%-<30%,2,2,2,,,,,2,,,,,3,3,3,5.0,,,,5,,,,,3,3,1,2,3,3,45-54,35-44,No,No,1,1,6,,,,,10,,,,5151,12.44,88700,129,2086,2410,49
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007013301,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,2,2,2,2,2,55000.0,84.0,6.75,0.07,2,658.0,,0.0,,,180,,,2,2,2,2,155000.0,1,1,3,5,1,,39.0,46,2,10,3,,,,,5,,,,,3,4,6,,,,,8,,,,,3,4,3,5,3,4,45-54,9999,No,,1,1,6,,,,,10,,,,4851,13.67,88700,98,1262,1847,64
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007014302,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,2,2,2,1,2,135000.0,100.0,8.25,-0.03,2,,,,,,360,,,2,2,2,2,365000.0,1,1,3,5,1,,172.0,42,2,10,2,,,,,5,,,,,3,4,5,,,,,8,,,,,3,4,1,5,3,4,25-34,9999,No,,1,1,6,,,,,10,,,,10881,38.55,88700,128,660,799,51
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007000700,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,32,1,2,1,2,85000.0,55.0,8.25,-0.03,2,,,,,,360,,,2,2,2,2,155000.0,1,1,3,5,1,,85.0,45,2,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,35-44,45-54,No,No,1,1,6,,,,,10,,,,3501,21.31,88700,58,966,1398,79
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007013000,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,2,2,2,1,2,75000.0,68.0,8.25,-0.03,2,,,,,,360,,,2,2,2,2,285000.0,1,1,3,5,1,,116.0,30%-<36%,2,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,6,,,,,10,,,,4218,13.8,88700,156,1499,1804,62
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007013800,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,2,2,2,1,2,15000.0,77.0,8.25,0.08,2,,,,,,360,,,2,2,2,2,155000.0,1,1,3,5,1,,68.0,30%-<36%,2,10,2,,,,,5,,,,,3,4,5,,,,,8,,,,,3,4,1,5,3,4,25-34,9999,No,,1,1,6,,,,,10,,,,3463,21.31,88700,86,1116,1508,74
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007014200,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,32,2,2,1,2,165000.0,100.0,8.25,0.08,2,,,,,,360,,,2,2,2,2,265000.0,1,1,3,5,1,,262.0,20%-<30%,2,2,2,,,,,2,,,,,3,3,5,,,,,5,,,,,3,3,2,1,3,3,45-54,45-54,No,No,1,1,6,,,,,10,,,,3618,17.97,88700,139,710,1123,44
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007012202,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,32,2,2,2,2,95000.0,90.0,7.25,0.62,2,658.0,,0.0,,,180,,,2,2,2,2,175000.0,1,1,3,5,1,,107.0,20%-<30%,2,10,2,,,,,5,,,,,3,4,5,,,,,8,,,,,3,4,2,5,3,4,45-54,9999,No,,1,1,6,,,,,10,,,,3937,8.36,88700,88,1154,1661,39
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007001600,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,2,2,2,2,2,55000.0,75.0,7.25,0.78,2,658.0,,0.0,,,180,,,2,2,2,2,285000.0,1,1,3,5,1,,108.0,38,2,10,3,,,,,5,,,,,3,4,6,,,,,8,,,,,3,4,3,5,3,4,45-54,9999,No,,1,1,6,,,,,10,,,,2277,19.32,88700,138,776,1027,65
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007012600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Female,3,0,2,1,2,1,2,2,2,35000.0,,,,3,,,,,,180,,,2,2,2,2,,1,1,3,5,1,,10.0,>60%,2,10,3,,,,,5,,,,,3,4,6,,,,,8,,,,,3,4,2,5,3,4,>74,9999,Yes,,1,1,6,,,,,9,,,,5481,11.44,88700,87,1680,2057,48
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007014301,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Race Not Available,Male,3,0,2,1,2,1,2,2,2,35000.0,,,,3,,,,,,180,,,2,2,2,2,,1,1,3,5,1,,95.0,<20%,2,10,2,,,,,5,,,,,3,4,6,,,,,8,,,,,3,4,1,5,3,4,55-64,9999,No,,1,1,6,,,,,9,,,,5382,34.5,88700,134,1373,1749,48
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007014600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,2,1,1,1,2,2,2,245000.0,90.0,7.5,0.837,2,4129.0,,838.0,,,360,,,2,2,2,2,275000.0,1,1,3,5,1,,57.0,48,1,10,2,,,,,5,,,,,3,4,5,,,,,8,,,,,3,4,1,5,3,4,25-34,9999,No,,1,1,1,,,,,10,,,,5151,12.44,88700,129,2086,2410,49
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007013304,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,32,2,2,1,2,45000.0,54.0,8.25,0.08,2,,,,,,360,,,2,2,2,2,305000.0,1,1,3,5,1,,63.0,46,2,10,2,,,,,5,,,,,3,4,5,,,,,8,,,,,3,4,1,5,3,4,35-44,9999,No,,1,1,6,,,,,10,,,,5951,12.6,88700,162,1968,2469,41
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007014302,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,0,2,1,1,2,2,2,2,115000.0,80.0,6.75,0.4,2,658.0,,0.0,,,180,,,2,2,2,2,465000.0,1,1,3,5,1,,584.0,<20%,2,10,2,,,,,5,,,,,1,4,2,,,,,8,,,,,1,4,1,5,1,4,45-54,9999,No,,1,1,6,,,,,10,,,,10881,38.55,88700,128,660,799,51
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007012501,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,1,1,2,2,2,45000.0,95.0,6.625,0.429,2,3576.0,,457.0,,,180,,,2,2,2,2,55000.0,1,1,3,5,1,,89.0,20%-<30%,1,2,2,,,,,2,,,,,3,3,5,,,,,5,,,,,3,3,2,1,3,3,25-34,25-34,No,No,1,1,1,,,,,10,,,,2543,9.56,88700,80,1254,1542,38
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007012701,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,32,1,2,1,2,75000.0,,,,3,,,,,,360,,,2,2,2,2,,1,1,3,5,1,,18.0,>60%,2,10,2,,,,,5,,,,,1,4,5,,,,,8,,,,,1,4,1,5,1,4,45-54,9999,No,,1,1,6,,,,,1,,,,5008,10.98,88700,99,1828,2389,53
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007010200,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,2,2,2,2,2,55000.0,45.0,7.25,0.78,2,658.0,,0.0,,,180,,,2,2,2,2,285000.0,1,1,3,5,1,,161.0,20%-<30%,2,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,1,2,2,1,1,2,45-54,45-54,No,No,1,1,6,,,,,10,,,,5168,7.59,88700,97,1990,2270,54
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007011901,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,3,0,2,1,1,1,2,2,2,75000.0,,,,3,,,,,,180,,,2,2,2,2,,1,1,3,5,1,,130.0,20%-<30%,2,2,3,,,,,3,,,,,3,3,6,,,,,6,,,,,3,3,1,2,3,3,65-74,65-74,Yes,Yes,1,1,6,,,,,9,,,,2809,7.12,88700,72,838,1228,48
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007012702,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,2,1,2,1,2,55000.0,,,,3,,,,,,360,,,2,2,2,2,,1,1,3,5,2,,13.0,>60%,2,10,2,,,,,5,,,,,1,4,5,,,,,8,,,,,1,4,1,5,1,4,55-64,9999,No,,1,1,6,,,,,3,1.0,,,4617,10.09,88700,137,1566,1929,56
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007013600,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,0,2,1,2,2,2,1,2,15000.0,54.0,8.25,0.14,2,,,,,,360,,,2,2,2,2,95000.0,1,1,3,5,1,,56.0,49,2,10,1,12.0,,,,5,,,,,3,4,5,,,,,8,,,,,3,4,2,5,3,4,45-54,9999,No,,1,1,6,,,,,10,,,,3928,24.82,88700,84,721,1330,0
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007012501,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,1,2,1,2,2,2,25000.0,,,,3,,,,,,180,,,2,2,2,2,,1,1,3,5,1,,70.0,<20%,2,10,3,,,,,5,,,,,3,4,6,,,,,8,,,,,3,4,3,5,3,4,55-64,9999,No,,1,1,6,,,,,9,,,,2543,9.56,88700,80,1254,1542,38
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007014301,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,0,2,1,32,2,2,1,2,135000.0,100.0,8.25,0.11,2,,,,,,360,,,2,2,2,2,265000.0,1,1,3,5,1,,128.0,30%-<36%,2,10,2,,,,,5,,,,,1,4,21,,,,,8,,,,,2,4,1,5,1,4,45-54,9999,No,,1,1,6,,,,,10,,,,5382,34.5,88700,134,1373,1749,48
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007014301,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,2,1,2,1,2,45000.0,85.0,,,3,,,,,,360,,,2,2,2,2,55000.0,1,1,3,5,1,,105.0,<20%,2,2,2,,,,,2,,,,,1,1,5,,,,,5,,,,,1,1,2,1,1,1,55-64,55-64,No,Yes,1,1,6,,,,,9,,,,5382,34.5,88700,134,1373,1749,48
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007012202,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,2,1,2,1,2,85000.0,48.0,8.25,0.11,2,,,,,,360,,,2,2,2,2,165000.0,1,1,3,5,1,,51.0,44,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,3937,8.36,88700,88,1154,1661,39
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007014600,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,2,2,2,1,2,45000.0,100.0,8.25,0.11,2,,,,,,360,,,2,2,2,2,275000.0,1,1,3,5,1,,217.0,30%-<36%,2,2,2,,,,,2,,,,,1,1,5,,,,,5,,,,,1,1,1,2,1,1,45-54,45-54,No,No,1,1,6,,,,,10,,,,5151,12.44,88700,129,2086,2410,49
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007013202,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,1,2,2,2,2,2,25000.0,,,,3,,,,,,180,,,2,2,2,2,,1,1,3,5,1,,63.0,50%-60%,2,10,3,,,,,5,,,,,3,4,6,,,,,8,,,,,3,4,3,5,3,4,45-54,9999,No,,1,1,6,,,,,3,1.0,,,3186,12.49,88700,138,1052,1385,54
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007013303,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,1,2,85000.0,45.0,8.25,0.11,2,,,,,,360,,,2,2,2,2,195000.0,1,1,3,5,1,,168.0,20%-<30%,2,2,2,,,,,2,,,,,1,1,5,,,,,5,,,,,1,1,1,2,1,1,35-44,35-44,No,No,1,1,6,,,,,10,,,,2570,12.3,88700,111,998,1202,56
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007013301,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,2,2,2,2,2,35000.0,90.0,7.25,0.7,2,658.0,,0.0,,,180,,,2,2,2,2,115000.0,1,1,3,5,1,,64.0,30%-<36%,2,10,2,,,,,5,,,,,1,4,5,,,,,8,,,,,1,4,2,5,2,4,45-54,9999,No,,1,1,6,,,,,10,,,,4851,13.67,88700,98,1262,1847,64
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007001500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,1,2,1,1,1,2,2,2,65000.0,80.0,6.625,-0.054,2,3064.0,,594.0,,,240,,84.0,2,2,2,2,75000.0,1,1,3,5,1,,83.0,<20%,1,10,1,,,,,5,,,,,3,4,5,,,,,8,,,,,3,4,1,5,3,4,25-34,9999,No,,1,1,1,,,,,10,,,,4530,21.43,88700,138,1348,1951,0
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007012102,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,2,2,2,1,2,35000.0,54.0,8.25,0.15,2,,,,,,360,,,2,2,2,2,165000.0,1,1,3,5,1,,126.0,49,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,,1,1,6,,,,,10,,,,3953,9.39,88700,121,1299,1507,59
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007013000,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Male,1,1,2,1,1,1,2,2,2,155000.0,87.0,7.0,0.34,2,4591.0,,1389.0,,,360,,,2,2,2,2,185000.0,1,1,3,5,1,,242.0,30%-<36%,2,10,3,,,,,5,,,,,3,4,5,,,,,8,,,,,3,4,1,5,3,4,55-64,9999,Yes,,1,1,1,,,,,10,,,,4218,13.8,88700,156,1499,1804,62
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007012103,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Female,1,0,2,1,32,2,2,2,2,105000.0,35.0,7.25,0.64,2,658.0,,0.0,,,120,,,2,2,2,2,405000.0,1,1,3,5,1,,271.0,45,2,2,3,,,,,3,,,,,3,3,5,,,,,5,,,,,3,3,2,2,3,3,45-54,55-64,No,No,1,1,6,,,,,10,,,,3274,10.17,88700,104,946,1256,57
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007012502,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,1,1,2,2,2,305000.0,100.0,7.625,0.366,2,4783.0,,219.0,,,360,,84.0,2,2,2,2,305000.0,1,1,3,5,1,,122.0,20%-<30%,3,3,2,,,,,3,,,,,3,3,5,,,,,6,,,,,3,3,2,3,3,3,<25,25-34,No,No,1,1,6,,,,,10,,,,3261,7.73,88700,120,1192,1547,54
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007013800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,1,1,2,1,1,1,2,2,2,115000.0,80.0,7.0,0.123,2,3892.0,,642.0,,,360,,,2,2,2,2,145000.0,1,1,3,5,1,,94.0,20%-<30%,1,1,3,,,,,3,,,,,3,3,6,,,,,6,,,,,3,3,2,1,3,3,45-54,45-54,No,No,1,1,1,,,,,10,,,,3463,21.31,88700,86,1116,1508,74
